MUNICIPIO,CVE_MUN,cve_mun_sesnsp,anio,mes,n_desapariciones,n_hombres,n_mujeres,n_desaparecidos,n_no_localizados,n_delitos_libertad,n_extorsion,n_feminicidios,n_homicidios,n_robos,n_violencia_familiar,fecha,periodo_gobierno,post_2018,post_2024,pct_seguros_cdmx,pct_seguros_nacional,nom_alcaldia,pob_total,pob_femenina,pob_masculina,pob_18ymas,pob_15_64,tasa_desap_100k,tasa_desap_hombres,tasa_desap_mujeres,tasa_desap_anualizada,ratio_mujer_hombre
CUAUHTÉMOC,15,9015,2025,3,7,5,2,7,0,15,13,1,15,917,247,2025-03-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,1.2823237171267157,1.916068533939322,0.7019193985954593,15.387884605520588,0.4
CUAUHTÉMOC,15,9015,2025,4,4,3,1,4,0,14,14,0,10,890,213,2025-04-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,0.7327564097866947,1.1496411203635932,0.35095969929772963,8.793076917440336,0.3333333333333333
CUAUHTÉMOC,15,9015,2025,5,1,1,0,1,0,17,16,0,15,883,241,2025-05-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,0.18318910244667366,0.3832137067878644,0.0,2.198269229360084,0.0
CUAUHTÉMOC,15,9015,2025,6,2,1,1,2,0,19,17,0,5,902,206,2025-06-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,0.3663782048933473,0.3832137067878644,0.35095969929772963,4.396538458720168,1.0
CUAUHTÉMOC,15,9015,2025,7,5,5,0,5,0,19,22,0,6,935,218,2025-07-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,0.9159455122333683,1.916068533939322,0.0,10.991346146800419,0.0
CUAUHTÉMOC,15,9015,2025,8,6,6,0,6,0,17,16,1,16,965,217,2025-08-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,1.0991346146800418,2.2992822407271865,0.0,13.189615376160502,0.0
CUAUHTÉMOC,15,9015,2025,9,1,1,0,1,0,11,17,0,9,956,195,2025-09-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,0.18318910244667366,0.3832137067878644,0.0,2.198269229360084,0.0
CUAUHTÉMOC,15,9015,2025,10,9,5,4,9,0,15,16,1,13,975,220,2025-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,1.648701922020063,1.916068533939322,1.4038387971909185,19.784423064240755,0.8
CUAUHTÉMOC,15,9015,2025,11,4,4,0,4,0,12,27,0,9,899,196,2025-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,CuauhtÃ©moc,545884,284933,260951,444024,398058,0.7327564097866947,1.5328548271514577,0.0,8.793076917440336,0.0
MIGUEL HIDALGO,16,9016,2015,2,1,1,0,1,0,1,8,0,9,430,38,2015-02-01,PRD_Mancera,0,0,,,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2015,7,2,1,1,2,0,4,5,0,5,459,49,2015-07-01,PRD_Mancera,0,0,31.30888068824156,31.2684979094013,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2016,11,1,1,0,1,0,8,1,0,13,528,36,2016-11-01,PRD_Mancera,0,0,11.898448966959036,30.06589663253005,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2017,4,1,0,1,1,0,5,2,0,2,599,39,2017-04-01,PRD_Mancera,0,0,11.956490657904776,29.641769765935337,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.0,0.4566147495696406,2.8952638309165923,
MIGUEL HIDALGO,16,9016,2018,2,1,1,0,1,0,4,0,1,10,647,43,2018-02-01,PRD_Mancera,0,0,7.904438493726981,26.862660360571816,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2018,6,1,0,1,1,0,7,5,0,5,800,52,2018-06-01,PRD_Mancera,0,0,8.277568814769328,27.552436595407425,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.0,0.4566147495696406,2.8952638309165923,
MIGUEL HIDALGO,16,9016,2019,1,3,3,0,3,0,9,8,0,7,802,53,2019-01-01,Morena_Sheinbaum,1,0,16.75444731173678,27.75741513322209,Miguel Hidalgo,414470,219003,195467,332956,295866,0.7238159577291481,1.5347859229435148,0.0,8.685791492749777,0.0
MIGUEL HIDALGO,16,9016,2019,2,2,1,1,2,0,13,8,0,10,765,55,2019-02-01,Morena_Sheinbaum,1,0,16.47500110458631,27.50887439971201,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2019,3,1,0,1,1,0,9,1,0,6,874,89,2019-03-01,Morena_Sheinbaum,1,0,16.195554897435834,27.26033366620193,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.0,0.4566147495696406,2.8952638309165923,
MIGUEL HIDALGO,16,9016,2019,4,3,3,0,3,0,10,5,0,3,697,78,2019-04-01,Morena_Sheinbaum,1,0,15.826798045118116,27.600165713891162,Miguel Hidalgo,414470,219003,195467,332956,295866,0.7238159577291481,1.5347859229435148,0.0,8.685791492749777,0.0
MIGUEL HIDALGO,16,9016,2019,5,6,4,2,6,0,13,3,0,9,726,81,2019-05-01,Morena_Sheinbaum,1,0,15.458041192800398,27.939997761580393,Miguel Hidalgo,414470,219003,195467,332956,295866,1.4476319154582962,2.046381230591353,0.9132294991392812,17.371582985499554,0.5
MIGUEL HIDALGO,16,9016,2019,6,2,1,1,2,0,19,2,0,5,755,90,2019-06-01,Morena_Sheinbaum,1,0,15.08928434048268,28.279829809269625,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2019,7,2,1,1,2,0,17,4,1,4,739,73,2019-07-01,Morena_Sheinbaum,1,0,17.772743723928784,28.729803415300196,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2019,8,1,1,0,1,0,9,2,0,8,743,75,2019-08-01,Morena_Sheinbaum,1,0,20.456203107374886,29.179777021330768,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2019,9,2,1,0,2,0,9,3,0,10,668,81,2019-09-01,Morena_Sheinbaum,1,0,23.13966249082099,29.62975062736134,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.0,5.790527661833185,0.0
MIGUEL HIDALGO,16,9016,2019,10,1,1,0,1,0,11,2,0,6,666,86,2019-10-01,Morena_Sheinbaum,1,0,22.469083360057315,29.072555369733834,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2019,11,6,4,2,6,0,8,2,1,4,653,68,2019-11-01,Morena_Sheinbaum,1,0,21.798504229293645,28.515360112106332,Miguel Hidalgo,414470,219003,195467,332956,295866,1.4476319154582962,2.046381230591353,0.9132294991392812,17.371582985499554,0.5
MIGUEL HIDALGO,16,9016,2019,12,3,2,1,3,0,9,5,0,4,620,71,2019-12-01,Morena_Sheinbaum,1,0,21.12792509852997,27.958164854478827,Miguel Hidalgo,414470,219003,195467,332956,295866,0.7238159577291481,1.0231906152956765,0.4566147495696406,8.685791492749777,0.5
MIGUEL HIDALGO,16,9016,2020,2,2,2,0,2,0,11,5,0,3,600,105,2020-02-01,Morena_Sheinbaum,1,0,21.91938546543486,27.32093658693828,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,1.0231906152956765,0.0,5.790527661833185,0.0
MIGUEL HIDALGO,16,9016,2020,6,1,1,0,1,0,6,3,0,7,348,80,2020-06-01,Morena_Sheinbaum,1,0,23.97645234375351,30.017367567083987,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2020,9,1,1,0,0,1,2,0,0,2,464,107,2020-09-01,Morena_Sheinbaum,1,0,25.63778903861972,33.03241268099997,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2020,10,1,0,1,0,1,7,2,0,7,500,117,2020-10-01,Morena_Sheinbaum,1,0,26.475360823779226,32.785159549479886,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.0,0.4566147495696406,2.8952638309165923,
MIGUEL HIDALGO,16,9016,2020,11,2,2,0,0,2,6,0,0,6,477,100,2020-11-01,Morena_Sheinbaum,1,0,27.312932608938738,32.537906417959796,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,1.0231906152956765,0.0,5.790527661833185,0.0
MIGUEL HIDALGO,16,9016,2022,3,1,1,0,1,0,6,3,0,1,463,100,2022-03-01,Morena_Sheinbaum,1,0,32.35747208132761,33.78546503921773,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2022,4,1,0,1,1,0,8,1,0,7,416,115,2022-04-01,Morena_Sheinbaum,1,0,33.612049873775945,33.084894328239905,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.0,0.4566147495696406,2.8952638309165923,
MIGUEL HIDALGO,16,9016,2022,5,1,1,0,0,1,10,1,0,2,420,133,2022-05-01,Morena_Sheinbaum,1,0,34.86662766622429,32.384323617262076,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2022,6,1,0,1,1,0,8,3,0,4,421,120,2022-06-01,Morena_Sheinbaum,1,0,36.12120545867263,31.68375290628425,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.0,0.4566147495696406,2.8952638309165923,
MIGUEL HIDALGO,16,9016,2022,7,1,1,0,1,0,11,1,1,3,432,126,2022-07-01,Morena_Sheinbaum,1,0,37.151076153711216,32.625106871844864,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2022,8,2,1,1,2,0,6,0,1,8,494,98,2022-08-01,Morena_Sheinbaum,1,0,38.18094684874981,33.56646083740547,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2022,11,2,0,1,1,1,5,0,1,6,433,101,2022-11-01,Morena_Sheinbaum,1,0,39.722630428399235,34.46257088738556,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.0,0.4566147495696406,5.790527661833185,
MIGUEL HIDALGO,16,9016,2022,12,1,1,0,1,0,6,1,0,5,382,98,2022-12-01,Morena_Sheinbaum,1,0,39.97853687070465,34.439948929595296,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2023,1,2,1,1,2,0,7,4,0,4,406,99,2023-01-01,Morena_Sheinbaum,1,0,40.851962901325045,35.19156407855193,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2023,2,1,1,0,1,0,2,3,1,7,442,125,2023-02-01,Morena_Sheinbaum,1,0,41.72538893194544,35.94317922750856,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2023,3,1,1,0,1,0,5,2,1,5,490,148,2023-03-01,Morena_Sheinbaum,1,0,42.59881496256583,36.69479437646519,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2023,5,1,1,0,1,0,5,2,0,2,437,130,2023-05-01,Morena_Sheinbaum,1,0,40.99993727056445,36.834129285581696,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2023,8,2,2,0,2,0,9,2,2,4,402,124,2023-08-01,Morena_Sheinbaum,1,0,41.60546044818379,37.36874875954019,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,1.0231906152956765,0.0,5.790527661833185,0.0
MIGUEL HIDALGO,16,9016,2023,9,2,1,1,2,0,9,3,1,1,433,114,2023-09-01,Morena_Sheinbaum,1,0,42.307941459993806,37.60122476924031,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2023,10,1,1,0,1,0,11,2,0,7,467,124,2023-10-01,Morena_Sheinbaum,1,0,42.882215870860115,38.33603199828827,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2023,12,2,0,2,2,0,9,0,0,6,393,87,2023-12-01,Morena_Sheinbaum,1,0,44.030764692592726,39.80564645638419,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.0,0.9132294991392812,5.790527661833185,
MIGUEL HIDALGO,16,9016,2024,3,1,1,0,1,0,3,2,0,5,390,113,2024-03-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2024,7,1,1,0,1,0,5,4,0,4,446,96,2024-07-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2024,8,1,1,0,1,0,3,1,0,6,425,117,2024-08-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2024,9,1,1,0,1,0,8,2,1,5,376,128,2024-09-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2024,10,2,2,0,2,0,6,0,0,5,439,118,2024-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,1.0231906152956765,0.0,5.790527661833185,0.0
MIGUEL HIDALGO,16,9016,2024,11,1,1,0,1,0,4,5,0,4,383,115,2024-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2024,12,3,2,1,3,0,5,0,0,9,344,112,2024-12-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.7238159577291481,1.0231906152956765,0.4566147495696406,8.685791492749777,0.5
MIGUEL HIDALGO,16,9016,2025,1,7,4,3,7,0,5,6,0,5,383,95,2025-01-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,1.688903901368012,2.046381230591353,1.3698442487089217,20.266846816416145,0.75
MIGUEL HIDALGO,16,9016,2025,2,2,1,1,2,0,9,5,0,5,360,98,2025-02-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,0.5115953076478382,0.4566147495696406,5.790527661833185,1.0
MIGUEL HIDALGO,16,9016,2025,7,2,2,0,2,0,8,14,0,5,406,103,2025-07-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.48254397181943204,1.0231906152956765,0.0,5.790527661833185,0.0
MIGUEL HIDALGO,16,9016,2025,8,1,1,0,1,0,2,15,1,7,450,90,2025-08-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2025,9,1,1,0,1,0,4,12,0,4,370,81,2025-09-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
MIGUEL HIDALGO,16,9016,2025,10,1,1,0,1,0,7,4,0,4,443,131,2025-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Miguel Hidalgo,414470,219003,195467,332956,295866,0.24127198590971602,0.5115953076478382,0.0,2.8952638309165923,0.0
VENUSTIANO CARRANZA,17,9017,2015,1,1,1,0,1,0,10,1,0,10,299,48,2015-01-01,PRD_Mancera,0,0,,,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2015,3,2,2,0,2,0,3,5,1,20,391,68,2015-03-01,PRD_Mancera,0,0,32.48086274648866,31.916246154614303,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.9518461055216593,0.0,5.409011413014081,0.0
VENUSTIANO CARRANZA,17,9017,2015,5,1,1,0,1,0,3,2,0,19,331,82,2015-05-01,PRD_Mancera,0,0,30.11655117197678,31.44996048684597,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2015,6,1,0,1,1,0,4,2,0,9,327,84,2015-06-01,PRD_Mancera,0,0,28.93439538472084,31.216817652961804,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.0,0.42810784892930226,2.7045057065070406,
VENUSTIANO CARRANZA,17,9017,2015,8,1,1,0,1,0,2,2,0,17,314,89,2015-08-01,PRD_Mancera,0,0,33.68336599176227,31.320178165840794,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2015,10,1,0,1,1,0,8,5,0,7,372,90,2015-10-01,PRD_Mancera,0,0,34.351093149964456,31.632631326115913,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.0,0.42810784892930226,2.7045057065070406,
VENUSTIANO CARRANZA,17,9017,2016,3,1,1,0,1,0,4,3,0,20,335,79,2016-03-01,PRD_Mancera,0,0,17.09115602613763,33.16076445732588,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2016,5,3,3,0,3,0,2,3,0,10,350,101,2016-05-01,PRD_Mancera,0,0,15.104936645430403,33.75280081940877,Venustiano Carranza,443704,233586,210118,347576,310974,0.6761264266267601,1.427769158282489,0.0,8.113517119521122,0.0
VENUSTIANO CARRANZA,17,9017,2016,11,1,0,0,1,0,1,5,0,11,384,82,2016-11-01,PRD_Mancera,0,0,11.898448966959036,30.06589663253005,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.0,0.0,2.7045057065070406,
VENUSTIANO CARRANZA,17,9017,2018,4,2,0,2,2,0,10,2,0,20,556,104,2018-04-01,PRD_Mancera,0,0,7.669991064896146,26.91993390258854,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.0,0.8562156978586045,5.409011413014081,
VENUSTIANO CARRANZA,17,9017,2018,12,2,0,1,2,0,7,3,0,20,601,89,2018-12-01,Morena_Sheinbaum,1,0,17.033893518887254,28.00595586673217,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.0,0.42810784892930226,5.409011413014081,
VENUSTIANO CARRANZA,17,9017,2019,1,2,2,0,2,0,9,3,0,12,619,80,2019-01-01,Morena_Sheinbaum,1,0,16.75444731173678,27.75741513322209,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.9518461055216593,0.0,5.409011413014081,0.0
VENUSTIANO CARRANZA,17,9017,2019,2,1,1,0,1,0,13,5,0,15,603,73,2019-02-01,Morena_Sheinbaum,1,0,16.47500110458631,27.50887439971201,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2019,3,2,0,1,2,0,5,1,1,26,559,134,2019-03-01,Morena_Sheinbaum,1,0,16.195554897435834,27.26033366620193,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.0,0.42810784892930226,5.409011413014081,
VENUSTIANO CARRANZA,17,9017,2019,4,3,1,0,3,0,11,4,0,11,558,152,2019-04-01,Morena_Sheinbaum,1,0,15.826798045118116,27.600165713891162,Venustiano Carranza,443704,233586,210118,347576,310974,0.6761264266267601,0.47592305276082963,0.0,8.113517119521122,0.0
VENUSTIANO CARRANZA,17,9017,2019,5,4,3,1,4,0,9,2,0,21,575,156,2019-05-01,Morena_Sheinbaum,1,0,15.458041192800398,27.939997761580393,Venustiano Carranza,443704,233586,210118,347576,310974,0.9015019021690136,1.427769158282489,0.42810784892930226,10.818022826028162,0.3333333333333333
VENUSTIANO CARRANZA,17,9017,2019,6,7,5,2,7,0,12,6,0,11,530,139,2019-06-01,Morena_Sheinbaum,1,0,15.08928434048268,28.279829809269625,Venustiano Carranza,443704,233586,210118,347576,310974,1.5776283287957737,2.379615263804148,0.8562156978586045,18.931539945549286,0.4
VENUSTIANO CARRANZA,17,9017,2019,7,3,1,2,3,0,10,6,0,15,496,130,2019-07-01,Morena_Sheinbaum,1,0,17.772743723928784,28.729803415300196,Venustiano Carranza,443704,233586,210118,347576,310974,0.6761264266267601,0.47592305276082963,0.8562156978586045,8.113517119521122,2.0
VENUSTIANO CARRANZA,17,9017,2019,9,1,1,0,1,0,12,6,0,9,495,173,2019-09-01,Morena_Sheinbaum,1,0,23.13966249082099,29.62975062736134,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2019,10,3,1,2,3,0,6,10,1,16,466,133,2019-10-01,Morena_Sheinbaum,1,0,22.469083360057315,29.072555369733834,Venustiano Carranza,443704,233586,210118,347576,310974,0.6761264266267601,0.47592305276082963,0.8562156978586045,8.113517119521122,2.0
VENUSTIANO CARRANZA,17,9017,2019,11,3,3,0,3,0,3,6,0,16,506,122,2019-11-01,Morena_Sheinbaum,1,0,21.798504229293645,28.515360112106332,Venustiano Carranza,443704,233586,210118,347576,310974,0.6761264266267601,1.427769158282489,0.0,8.113517119521122,0.0
VENUSTIANO CARRANZA,17,9017,2019,12,3,2,1,3,0,8,4,1,12,438,129,2019-12-01,Morena_Sheinbaum,1,0,21.12792509852997,27.958164854478827,Venustiano Carranza,443704,233586,210118,347576,310974,0.6761264266267601,0.9518461055216593,0.42810784892930226,8.113517119521122,0.5
VENUSTIANO CARRANZA,17,9017,2020,1,2,1,1,2,0,12,0,1,14,447,142,2020-01-01,Morena_Sheinbaum,1,0,21.523655281982414,27.639550720708556,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.47592305276082963,0.42810784892930226,5.409011413014081,1.0
VENUSTIANO CARRANZA,17,9017,2020,2,1,1,0,1,0,11,9,0,10,473,144,2020-02-01,Morena_Sheinbaum,1,0,21.91938546543486,27.32093658693828,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2020,3,2,2,0,2,0,8,1,1,17,422,189,2020-03-01,Morena_Sheinbaum,1,0,22.315115648887303,27.00232245316801,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.9518461055216593,0.0,5.409011413014081,0.0
VENUSTIANO CARRANZA,17,9017,2020,6,1,0,1,0,1,8,2,0,11,318,107,2020-06-01,Morena_Sheinbaum,1,0,23.97645234375351,30.017367567083987,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.0,0.42810784892930226,2.7045057065070406,
VENUSTIANO CARRANZA,17,9017,2020,8,1,1,0,0,1,14,1,1,11,389,127,2020-08-01,Morena_Sheinbaum,1,0,25.08401014033098,32.027397643027975,Venustiano Carranza,443704,233586,210118,347576,310974,0.2253754755422534,0.47592305276082963,0.0,2.7045057065070406,0.0
VENUSTIANO CARRANZA,17,9017,2020,9,4,2,2,0,4,14,1,0,11,383,127,2020-09-01,Morena_Sheinbaum,1,0,25.63778903861972,33.03241268099997,Venustiano Carranza,443704,233586,210118,347576,310974,0.9015019021690136,0.9518461055216593,0.8562156978586045,10.818022826028162,1.0
VENUSTIANO CARRANZA,17,9017,2020,10,2,2,0,2,0,12,0,0,7,356,146,2020-10-01,Morena_Sheinbaum,1,0,26.475360823779226,32.785159549479886,Venustiano Carranza,443704,233586,210118,347576,310974,0.4507509510845068,0.9518461055216593,0.0,5.409011413014081,0.0
